,id,album,artist,explicit,popularity
17495,2JJw0uh08pNLYzFzBUAX8Y,Honey,Robyn,False,46
17496,0lReIdYs36MsAAKno9OCtV,Honey,Robyn,False,36
17497,4WONLwwoPAgAvVGeU5mo8I,Honey,Robyn,False,39
17498,0EHITQpN5gz0Rsu49Xr1W3,Honey,Robyn,False,36
17499,6RNUqUThhl7ozH5yz5D4ei,Honey,Robyn,False,38
17500,3GODcwK6J6s5ESmnuO9Euz,Honey,Robyn,False,31
17501,2YfviRMJtaTuGGq9Da9oVm,Rhythm in My Blood,Icona Pop,False,0
17502,43tgC5pTYJpc5D3C9HRwEg,Normani x Calvin Harris,"Normani, Calvin Harris",True,47
17503,7xg1FqT608rRxuDblpHoeO,If I Say,Mumford & Sons,False,37
17504,6zBJkx4SUFDAfoHMpcLSkd,Will Smith,"Geko, Not3s",False,33
17505,3KQu7yNtusgMX0WNaZ7ZWu,Någon Annan,"S9ine, ADAAM",True,25
17506,1RYcpR7MhKbV3NSv787Su6,Tidiga Tider: Bonuslåtar och alternativa versioner 79-81,Gyllene Tider,False,46
17507,6dPTv6lJStWDjdTSaOiNBV,A Star Is Born Soundtrack (Without Dialogue),Bradley Cooper,False,51
17508,4LzeUZq24vUCnoXyu7cUHc,MER ÄN RAP,Z.E,True,0
17509,1Tdmmr4rF6IGtkbeE6uxxv,MER ÄN RAP,Z.E,True,0
17510,6B4LU96VhW9SyE6UEosfaV,MER ÄN RAP,Z.E,True,0
17511,4PAPcnjjJHk1X7iwhjJ3gM,MER ÄN RAP,"Adrijana, Z.E",True,0
17512,2HsSzwrvvgiYSCdsYLiJWB,Scriptures,"Tee Grizzley, A Boogie Wit da Hoodie, YNW Melly",True,65
17513,1ITsmuChPVC05ogvorAyVu,Cuz I Love You (Deluxe),Lizzo,False,62
17514,5rWmqRULJjFTHiA3thJ5XF,Honey,Robyn,False,31
17515,4NJzCet7kgvITdDQqnKNjP,MER ÄN RAP,Z.E,True,0
17516,3Aq1SJ1hWlfazx8IIC6u1D,Ma belle,Moha La Squale,False,63
17517,01Qb6dN5suQNu87VJ1mIpf,Did It Again,Lil Tecca,True,0
17518,5qkUZ9gfkILxc135ZOMx1O,La vie de rêve,Bigflo & Oli,False,45
17519,78Nyf6RlqBANlMhSnKyClT,Pretend,CNCO,False,57
17520,7rtKAHaoIhgxAyLP09A9H9,F.A.M.E (LeyLey),"Dani M, Simon Superti",True,36
17521,0eOK06PrPsSJ9rswCHaC50,Love You Right,Madden,False,49
17522,1yTQ39my3MoNROlFw3RDNy,Spice,Spice Girls,False,66
17523,36AWdhZIGLUTkWpJDhe7va,Spice,Spice Girls,False,67
17524,0kxVU2wRuSHbrouNvtIed1,Bella Bro,"Tauro Boys, Side Baby",False,30
17525,6FgizSVbAupclpzFX0SMxE,The Martin Garrix Experience,"Martin Garrix, Bonn",False,26
17526,7HypddhSrM5kuDodjvdaCr,Fulmine,"Daniel Cosmic, Astol",False,46
17527,5QBUWFIWFQmQWgV3wWySR4,Peregrinus,Seizur,False,0
17528,4jlNrUjwVecUAxUUmhS5Tn,Buurman,Joost,True,32
17529,39tW00cK33Ye93xMVaJUSa,Tout ça pour ça,Loud,True,27
17530,1evj25kb5VSZKEQOTPAnhb,Tout ça pour ça,Loud,True,25
17531,24HW62MgYyyQng8O2TiV33,Tout ça pour ça,Loud,True,27
17532,2tuHscHudfLH78c2oJdNCz,Tout ça pour ça,"Loud, Lary Kidd",True,22
17533,09USNKtebJwmE0yRdBfCHE,Tout ça pour ça,Loud,True,15
17534,0Ryy7OuCTR5FoinZcB9BB9,Tout ça pour ça,Loud,True,15
17535,5IjRKZlpKVBBRn0COL7pik,4REAL 4REAL,YG,True,61
17536,0zVz6V4d0iCSfHerZOdzYR,Tout ça pour ça,Loud,True,15
17537,0CmDU4HueRJ9XXul7PdJLc,Hey Julie! (feat. Lil Yachty) [Absofacto Remix],"KYLE, Lil Yachty",True,0
17538,1DB56Jv9B5bRfavxMzTcBN,Bella,"Kongsted, AXI",True,21
17539,0eQJy4VAW7AkhKIHzXx3jG,The First One,Astrid S,False,49
17540,7hPlWsTfOehfntnuxXtw4I,Basken 2019,Tramper Torben,True,34
17541,5imCvF3VHty1TZ0qaE1JEj,Blessed (with Tyga),"Shenseea, Tyga",True,61
17542,3TKVwGFavxeZhGl67W2epB,V,Suspekt,True,47
17543,1VDqJtGoMubBVZNhcd32OH,Amour (feat. Philippe Katerine),"Alkpote, Philippe Katerine",True,0
17544,1a1SQeSqUKzH5OUVTEx4ae,Favourite Ex,Maisie Peters,False,66
17545,5NPCVhlWR1KJxMThxHNLsK,Marli Marli,"Ricky Rich, ARAM Mafia",False,0
17546,4jXNHFN3PrCdyT9uxoH8vw,Min lane,Aden x Asme,True,0
17547,62hAyIgOERVS507j87KXeU,12 TILL 12,Aden x Asme,True,40
17548,0blErThJN31GOfQMhIQcOb,12 TILL 12,Aden x Asme,True,38
17549,6BPDPcnbDMDf58srVzbfX9,Spiceworld,Spice Girls,False,62
17550,3dNv3OuX6ol9si6PZ9KSAh,Spice,Spice Girls,False,57
17551,1RQnYh2xw2BPpnzQFbO5r5,Spiceworld,Spice Girls,False,56
17552,1NwDWbpg9dPH12xBd2ibrv,Forever,Spice Girls,False,54
17553,6ZNw9Cnc85OeHZrjMAZJfY,Forever,Spice Girls,False,54
17554,3M83cWfWcFXtkavdM8NuEZ,Spiceworld,Spice Girls,False,47
17555,6RQnRYot6B3TPZsMbbSJ20,Spiceworld,Spice Girls,False,49
17556,3P50dC4GwZYiToIXQGWIAC,Spiceworld,Spice Girls,False,44
17557,5Y0GVNK8YnSmDEurpJvPXp,Find the Water,The Coronas,False,30
17558,6bh25NILjNfJnIvGRT2emC,Spice,Spice Girls,False,45
17559,4oB9UvwZUkic3nWWZKULqs,Spiceworld,Spice Girls,False,44
17560,61PwiYyJhF1HLi0OXomzQE,Spice,Spice Girls,False,46
17561,6tUo1BHlhsIgE627kPG3w5,Trap Lovers (Reloaded),"Dark Polo Gang, Guè, Luchè",True,30
17562,6SqZHCfqn0Wiqv7N51Mahl,Male O Bene,"Beba, Lazza",True,38
17563,7gFYi3qFES6vExu9i1ogRF,Acquario,"CoCo, Ernia, Mecna",False,50
17564,4Bm3bkhY4MfTCdzI7CM4lE,Trap Lovers (Reloaded),"Dark Polo Gang, GASHI, Capo Plaza",True,29
17565,0cLo91Xz0eHvINqzvamSKe,Trap Lovers (Reloaded),"Dark Polo Gang, ZillaKami, SosMula",True,28
17566,4zoJh95UXZrg1LAFITrVC1,Acquario,"CoCo, Luchè",False,39
17567,01V8aNI0cKNuSVnJNy8J7d,Diari Aperti,Elisa,False,0
17568,4xODZCO3ZUlcQoxKxwhdNZ,Trap Lovers (Reloaded),Dark Polo Gang,True,28
17569,7MzfsHSzbmarbGA3DzBw8a,Acquario,"CoCo, Gemitaiz",False,40
17570,6bsg90K6hmiDiGF839rOPE,Volume 1 EP,Pink Sweat$,True,59
17571,0YU17F0BlVXvmx5ytsR43w,Monster,"LUM!X, Gabry Ponte",False,76
17572,6Tvzf3VEi16JMhAgOwdt2y,Origins (Deluxe),Imagine Dragons,False,70
17573,3gVhsZtseYtY1fMuyYq06F,Mutter,Rammstein,False,71
17574,4niS4MNapCSPNVVIwVb3S0,OMG,Wiktoria,False,36
17575,4UrzVtq28sccBKVf6XDuAc,Do It Like You Mean It (feat. Yoel905),"Frans, Yoel905",False,30
17576,2Vp7ZK5wP51LYayV14ichq,"If Not With You, For You",Chris Kläfford,False,53
17577,4Xqwn0UvwfOh6pVgeVLgNe,I Can Do Better,LOVA,False,0
17578,16tRy1bQW6QVpYL0DLrRA1,"i love you, i love you",JUNG,False,32
17579,58gDrYxDrPHXgfEd549NqF,Vackra liv,"Ison & Fille, L1NA",False,20
17580,175ibqdhKKKO5qyIVkj8v2,Fuego,Måns Zelmerlöw,False,40
17581,4ckBzADF6ReUHvds36WPq5,Gorilla,LayLay,True,30
17582,6CjCgvpjrQvEwS1dOpmAqr,A qui la faute,"Kery James, Orelsan",False,47
17583,0vEfvFOiB5PDK5Q1UnSMlq,Appuyer,Niro,True,26
17584,6A9mKXlFRPMPem6ygQSt7z,Exodus (Deluxe Edition),Bob Marley & The Wailers,False,77
17585,1tC5WMSlsGDFfqnrquB1ty,"SPIRIT (From Disney's ""The Lion King"")",Beyoncé,False,53
17586,05oETzWbd4SI33qK2gbJfR,Fleetwood Mac,Fleetwood Mac,False,72
17587,19Ym5Sg0YyOCa6ao21bdoG,Greatest Hits,Fleetwood Mac,False,72
17588,5tV7QNSURiLd8trSLrZahV,Sigh No More,Mumford & Sons,False,0
17589,28H3wOEKsaEa8NBEYCLl4j,Rumours,Fleetwood Mac,False,63
17590,07EIeT704ftlhnsyyXrVf8,Tout ça pour ça,"Loud, Lary Kidd",True,0
17591,7z7ypXCrB7Vc47jB2eAVyy,Tout ça pour ça,Loud,True,0
17592,2oZagYx3ZyigFqguLrbon9,Puertosol Golden Coast,"Vegas Jones, Dani Faiv",False,38
17593,3uPuEFKEzGTn628CCQZUCF,DUMMY BOY,"6ix9ine, TrifeDrew",True,0
17594,3jHsYztlhj1GunIF6yIePH,DUMMY BOY,6ix9ine,True,0
17595,3fllKcszrYyFnzg2SidaiM,No hasta mañana,"Dree Low, Aden",True,26
17596,6bHcqaT77cx1FvDQU0lUjN,Fever,Balthazar,False,0
17597,2W2ZqOco83YgqCedx8sUJf,Million de dollars,"Naza, 4Keus",True,27
17598,6kohdZZW6TAlinEMm5EjKf,Treading Water - EP,Chris Kläfford,False,59
17599,4NEGYEDbTQI4a309DKOYhD,12 TILL 12,"Aden x Asme, 24K",True,36
17600,03XZXHIhm24O6UUh9JODYc,12 TILL 12,"Aden x Asme, Dani M",True,41
17601,2vIwJrLPFkAdKOfaNjqoHJ,12 TILL 12,"Aden x Asme, Cherrie",True,38
17602,4uyJutgYrrzbpB7IAhwaCe,12 TILL 12,Aden x Asme,True,37
17603,0h7txpWtOyAqTn1MV519Ec,HÄRDAD,Thrife,True,35
17604,3rpzc98vPP58yKmJXCUEFL,Fastlife,"Lijpe, Boef",True,43
17605,2JXKfgOYoIadYSs1aK47tK,Fastlife,"Lijpe, JoeyAK",True,40
17606,0vRhn2uMErREFnhiy0fD3f,Fastlife,"Lijpe, S10",True,40
17607,0kv9O8BgQu55WeRkk56Ssw,Fastlife,Lijpe,True,39
17608,4W3OKmxwIcCdev8bMhUaKE,Cake,Josylvio,True,41
17609,3POlEVXEcgESvsj98UomZb,Fastlife,Lijpe,True,42
17610,0G0GVILt0sq006regzumxp,Fastlife,Lijpe,True,39
17611,1s7BPlq8o2iHZ3KKtNM2Ei,Fastlife,Lijpe,True,37
17612,0Iliy1GuWUpQ3clT3XcX2l,Fastlife,"Lijpe, Ardian Bujupi",True,36
17613,4qBl782Ecyvw5lIACbcEJr,Fastlife,"Lijpe, Ares",True,37
17614,2yXGGflye0RW75l7UrZpYG,Fastlife,"Lijpe, Achie Touf, Ismo",True,39
17615,0IhTEIjFaRt3B2NQYf9azQ,Thing For You (With Martin Solveig),"David Guetta, Martin Solveig",True,55
17616,51Z2Kg4WbDx5JSsupgUspn,Fastlife,Lijpe,True,43
17617,6jmZlyf9DxcIoRrjw02YXm,Old Town Road (Remix),"Lil Nas X, Billy Ray Cyrus, Mason Ramsey, Young Thug",False,57
17618,5hXqurVR1oeDhMjDDtxPNa,Melee,Tory Lanez,True,0
17619,2IijYlF3sd90T4FD9HiIiy,I'm Not Alright,"Loud Luxury, Bryce Vine",False,40
17620,68Vm2W4oURsPV3121vUZgB,Time,NF,False,63
17621,1zSKtBze2IReYU44W0lDzd,The Lion King (Original Motion Picture Soundtrack),"Beyoncé, Childish Gambino, Billy Eichner, Seth Rogen",False,61
17622,1uvdw2mMZo4nH85S6Zbf5L,Miss Me?,dvsn,True,44
17623,2j7mcsEz4n5XxMMqqjjB6p,100 Shooters (feat. Meek Mill),"Future, Doe Boy, Meek Mill",True,54
17624,6RZmbKPtcieEcQJMcOEXZU,Experiment,Kane Brown,False,0
17625,4vfsh1GHqHZtTlkusq9j5E,Wiggle It (feat. City Girls),"French Montana, City Girls",True,56
17626,7p0tz5SeCrSxTLSvwR8W3D,Let You Know,"Flume, London Grammar",False,61
17627,04c8aMc6QRRdNJg06qmJ0z,Rien 100 Rien,"Jul, Mula B",True,0
17628,4ENLZqdPMDub5us6YLSAKa,Doom Days,Bastille,False,51
17629,5b195aHKKd6oTr4f7DoRCo,Olabilir,MERO,True,57
17630,5nQp95e4ZTikXNr01yLOQW,Light Path 8,KILLY,True,40
17631,5XkyZyKMdFungjDb9cUKc3,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],"BTS, Zara Larsson",False,64
17632,6HfOzLLjsaXsehIFEsrxTk,Rise Of An Empire (Deluxe Edition),"Young Money, Drake",True,75
17633,70H6NS297gvxm2TQAeMmQj,Light Path 8,KILLY,True,31
17634,7cxPagMpQi4l2axxEihDUL,BABA BUSINESS,Branco,True,33
17635,03IPtt1n14P4gmEqqpbUPg,BABA BUSINESS,"Branco, Stepz",True,31
17636,2z5ArUDV2HnAJ5VNIFOxq8,BABA BUSINESS,Branco,True,32
17637,77txE6XM82zudxiAuk3x7V,BABA BUSINESS,Branco,True,35
17638,3MEMcEEJpe9MxtJbTTfZXX,BABA BUSINESS,Branco,True,29
17639,3lvnNkbam13azVjhR8pEO5,3p,Artigeardit,False,36
17640,1Xlr37ZCmhcn1orVXSP6T9,Vi Flytter Bjerge / Uden Vinger,Joey Moe,False,0
17641,3Z7q6sv9QU7YONPAlh1045,Vi Flytter Bjerge / Uden Vinger,Joey Moe,False,0
17642,5C89zZK3ZrsBan4O8cMN1G,Always Been You,Kato,False,7
17643,1PsMieVYFXrSeXMxuE2SbG,Must Have Been The Wind,Alec Benjamin,False,2
17644,739K06ZTvtdbVJc9RUmoFx,Last Day Under The Sun,Volbeat,False,27
17645,6FKERkWQBCQkurpHjDPcjT,Rien 100 Rien,Jul,True,0
17646,2lbcLHCitLZExXnHhUmsBz,Rien 100 Rien,Jul,True,0
17647,4cCUH5EekkjIobASVw9vO4,Rien 100 Rien,"Jul, La Famax",True,0
17648,2YX7TeAqJe9FUrrKXuHSu1,Rien 100 Rien,Jul,True,0
17649,0doTgOgSLISAe0zG8hRvxH,Rien 100 Rien,"Jul, Moubarak",True,0
17650,56vAjgqjxDEZSIvYPRHYTp,Rien 100 Rien,Jul,True,0
17651,1kA4CAi92sY4zhHyawtXfK,Rien 100 Rien,Jul,True,0
17652,1eSRki2jU1dI5JeI7kD1jg,Rien 100 Rien,Jul,True,0
17653,0XJCuQNoypLjB8S4X4mhTQ,Voyou,Gradur,True,33
17654,6FhwId3eRwrZoXJHRtcZoz,My Life,Marwa Loud,False,43
17655,6eG55V3XLcP458QnrWXfnr,Loka,T2R,False,48
17656,6u1rhQAvxkWLeuqUC3iJD0,Jok'Travolta (La fièvre),"Jok'air, Alkpote, NJD",True,21
17657,6ZQI4QaevQwaHOhiEAEgEy,Dorte,Niklas,False,42
17658,30o5W6xYzxLNoj9kVDeasJ,Summer Crack 4,"Dosseh, Koba LaD",True,35
17659,4sxuXQztigdeCdWsvtdego,Ategban,"Vegedream, Dadju",False,40
17660,0juMU08O9byWiRBtKM1j5E,The Lion King (Original Motion Picture Soundtrack),"Lindiwe Mkhize, Lebo M.",False,56
17661,3mZHmZahGKJwP0GDtWaOq8,Faith,Bon Iver,False,0
17662,5vrvoCdrsi1IfynBFvmVgp,Vågen,"Beko, Leprom",False,25
17663,58YZTutWhYcglUHl3Udnlj,Western Stars,Bruce Springsteen,False,46
17664,6Jt1ccJG0ZiT9acRHl1YfQ,Western Stars,Bruce Springsteen,False,42
17665,4HK0sl3lqQH0RR0dA0ZQH5,Western Stars,Bruce Springsteen,False,47
17666,4etSlPTTpZVons8gVP7DRE,Twerking Queen,Elettra Lamborghini,False,53
17667,5NricXHb85eX6lZxQBgEQu,LUNA E SOLE (prod Low Kidd),Zoda,True,36
17668,3mEknUDIZDmVPxDWP5ZCG0,Twerking Queen,Elettra Lamborghini,False,24
17669,0iGTe07mvUHd85Iic76KJ6,Twerking Queen,"Elettra Lamborghini, MC G15",False,27
17670,2KuNAzXbFciqRDSwcTyOqH,R1Q17,Gallagher,True,32
17671,65BAodW4WeNG1eKT4oKusq,Twerking Queen,Elettra Lamborghini,False,24
17672,2u6gCNAaIu34owL7iYMgYm,Twerking Queen,Elettra Lamborghini,False,21
17673,75RcWSfa3V8GpdZlrYWMCm,Twerking Queen,Elettra Lamborghini,False,24
17674,2tWvRmmnISSY8LagXlg5vY,Twerking Queen,Elettra Lamborghini,False,38
17675,4NzLzQ0aYl233dKMEzbyNV,GEMINI,"Nerone, Gemitaiz",False,30
17676,6XPN67x0uYn0288pPR4Mqu,R1Q17,"Gallagher, Traffik",True,24
17677,3y6uSd5zykp8bjtSNTtexK,Che disastro (Prod. by Ludwig),"Amedeo Preziosi, Riccardo Dose, Awed",False,40
17678,4XW5PGlQ3S4B8Bti7meocj,Fear Inoculum,TOOL,False,0
17679,6ucmgsair6pvRYfwgvI6e0,The Lion King: The Gift,Beyoncé,False,58
17680,1jgEd1E5cYR3a4VEYMbVHh,Casa,Giordana Angi,False,0
17681,0bt1FkQRrEBQkLmoNRt7pr,Casa,Giordana Angi,False,0
17682,6ivzz8uKw0IJWI6IC5XQM0,Fiender är tråkigt,Veronica Maggio,False,0
17683,4DqhNSTQv0mc1Dd1bkxceD,BACKSPEGELN,GULEED,True,20
17684,06OV3qRCboo6THc73Vy2l5,Western Stars,Bruce Springsteen,False,41
17685,04IuFLNiN1KbJIkOqv162s,The Red Baron,Sabaton,False,0
17686,7HJ7gLfj3Qmu7PZIRYgRHo,Tough Love (Tiësto Remix),"Avicii, Agnes, Vargas & Lagola, Tiësto",False,41
17687,1J0WXgITM3l66pVKVOuXtz,Western Stars,Bruce Springsteen,False,40
17688,6Wo8blkPPnkSxDH23wSYvF,Western Stars,Bruce Springsteen,False,39
17689,2NVDqyBmkPLANgy3S5He6d,Western Stars,Bruce Springsteen,False,47
17690,5bpaHLJ08GNBKW35ZfCYJy,Western Stars,Bruce Springsteen,False,54
17691,6Amf1EKnnEYaWT2aeszsXl,Western Stars,Bruce Springsteen,False,40
17692,0II4vX2zmxXzNV6jpZNrrn,Western Stars,Bruce Springsteen,False,40
17693,5pgwmLQHdWJlx3u5X15HXF,Love Me Now,SVEA,False,32
17694,0I13E7OM9EarBa0tbBQpYm,Loyalty,Lamix,False,22
17695,47UnzjxpWvJKCverxM1OaS,two nights part ii (Lykke Li x Skrillex x Ty Dolla $ign),"Lykke Li, Skrillex",False,43
17696,6BwClo5W3VvTzJv8bvZXDD,Something Real,"Armin van Buuren, AVIAN GRAYS, Jordan Shaw",False,53
17697,5u6o597GcbXH20H3LeVkHP,Good Love (feat. Tory Lanez),"Nafe Smallz, Tory Lanez",True,39
17698,4qy2jqC6mThGscpYxpNtax,Ban Drill,Krept & Konan,True,41
17699,3JrYkRVUNq5QLUgVJMCLYz,Endorphins,"Octavian, Skepta, Michael Phantom",True,59
17700,0Tl408cie1ksydV7s6KuWD,Doom Days,Bastille,False,55
17701,4OAxg8dC0yvuTp2A6vHrPF,Doom Days,Bastille,False,51
17702,1TkXApzsz0a6YRArjbqprt,Doom Days,Bastille,True,57
17703,3jjLiYTXT40uXL7KllGzs9,Endorphins,"Octavian, Theophilus London",True,47
17704,4R06uQw0yBQXWmatdIOlch,Doom Days,Bastille,False,57
17705,38eQsWZeCAyYFB6d2lO94G,Doom Days,Bastille,False,49
17706,3hwGJn49kUbDP2gIgXHPKE,Doom Days,Bastille,False,47
17707,7DjnfQNHk36aiMK4aLucMa,Doom Days,Bastille,True,48
17708,0UOtMNhi7gTH2r9xnskmjc,Beautiful,"The Avener, Bipolar Sunshine",False,41
17709,7hweSZsgmtf4jRUaMFKnFc,Flashback,Mister You,True,0
17710,2SClPoLfPJmwrr3EyfgRTS,Wild Stare,Giant Rooks,False,57
17711,4Sg93xDPY5KTQjUi59Cev1,Mama's Song,Robin Bengtsson,False,31
17712,0rmGAIH9LNJewFw7nKzZnc,Slippery When Wet,Bon Jovi,False,81
17713,5p9XWUdvbUzmPCukOmwoU3,Eye To The Telescope,KT Tunstall,False,72
17714,4Rk9fIYyHJTz2EvbQPzdBJ,Paff pass,"Nilo, Einár",True,0
17715,39PP9AowEIoqIqgDtPcSlN,Daily Duppy (feat. GRM Daily),"Aitch, GRM Daily",True,54
17716,4KbXLyluZKq3sTHL8XKsRL,Always in Between (Deluxe),Jess Glynne,False,58
17717,7zC3NyXdjzeebeKmXuGvHC,The Nightmare Before Christmas Special Edition (Original Motion Picture Soundtrack/Japan Release Version),Marilyn Manson,False,7
17718,3TjhLjBbR74kY1MicLTD9n,The Nightmare Before Christmas Special Edition (Original Motion Picture Soundtrack/Japan Release Version),The Citizens of Halloween,False,27
17719,7swocJUCUWTCiRUAU9oerC,Halloween Motion Picture Soundtrack,John Carpenter,False,62
17720,6GmL39a9OazWtyMkAbJz7v,Monster Mash,"Bobby ""Boris"" Pickett",False,61
17721,1E2WTcYLP1dFe1tiGDwRmT,Prequelle,Ghost,False,62
17722,1iDcKYNvo6gglrOG6lvnHL,Beggars Banquet,The Rolling Stones,False,0
17723,6Nm8h73ycDG2saCnZV8poF,Hellbilly Deluxe,Rob Zombie,False,75
17724,3u0qM9FSgL3zXi1Vn75b0i,The Marshall Mathers LP2,"Eminem, Rihanna",True,0
17725,39lSeqnyjZJejRuaREfyLL,Rio (Collector's Edition),Duran Duran,False,73
17726,0F5qpNAXWKyvyrHbpn168z,Smells Like Children,Marilyn Manson,True,47
17727,0hnHoQbEQOL4YUZ4SO6xbe,Calling All The Monsters,China Anne McClain,False,54
17728,69QHm3pustz01CJRwdo20z,Back In Black,AC/DC,False,74
17729,0Lktdb6Ln1oxbOFtFkFjjP,Michael,"Michael Jackson, 50 Cent",False,45
17730,3KhF2YiNpJvGpfiCW45R6D,Van Halen (Remastered),Van Halen,False,70
17731,4WFeJTXNHIS2wURtwlAkhu,The Rocky Horror Picture Show - Original Soundtrack,"Little Nell, Patricia Quinn, Richard O'Brien",False,66
17732,2nhPuQ2yTjAIcKzJO7C35p,"Cult TV Themes, Vol. 1","The City of Prague Philharmonic Orchestra, Crouch End Festival Chorus, Nic Raine",False,30
17733,4ymjwUvyl84rHQUQYuG5l3,The Fame Monster (Explicit Version),Lady Gaga,True,0
17734,436yrzQWA32vb1sTZKXg9r,Eagles (2013 Remaster),Eagles,False,61
17735,7yVzTWLOccLPcOSbSZDIEc,Tranquility Base Hotel & Casino,Arctic Monkeys,False,22
17736,6XeZ32B9HbV6ZrU6NTR2iM,Street Gossip,"Lil Baby, Young Thug",True,54
17737,2PCKWNZYcwyFKd4lVRWE8k,STOKELEY,Ski Mask The Slump God,True,60
17738,6RiMRVxOiEYd4QSu1cxrls,STOKELEY,"Ski Mask The Slump God, Lil Baby",True,53
17739,3clpchqQ6A3p8jjPgKdhk0,STOKELEY,"Ski Mask The Slump God, Lil Yachty",True,59
17740,3nTDO6k4R6i3FpKx0QNgJ5,STOKELEY,Ski Mask The Slump God,True,59
17741,6pidGCJ9El17HdXaPO0OO2,Street Gossip,"Lil Baby, Rylo Rodriguez",True,54
17742,2LQb3iYBzoxbxct2IexjBc,Some Rap Songs,Earl Sweatshirt,True,62
17743,0I1gjYB0yjwYXBn9SVOh3n,Street Gossip,Lil Baby,True,54
17744,6eIEJLVaPTU3NuctqdWCzJ,Spotify Singles,Mac Miller,True,63
17745,6DZ9UsN80HCp3ppmzxGGTf,STOKELEY,Ski Mask The Slump God,True,54
17746,2VUTPdW21gPVVTEmvdSwos,Ela,Reynmen,False,57
17747,4XJ2SmdXNTkMkkx6PFPU8m,Spotify Singles,Lewis Capaldi,False,61
17748,7tDUQkAhVNeSvY22v8qDrE,Moments Passed,Dermot Kennedy,False,43
17749,01u93vkc3KbtDLwPW9Yygn,Remoulade,"Casper, Dennis Okkerstrøm, Futte Fynbo",True,23
17750,5TNHRK0Wa6mjklhRct8Qvv,Välsignelsen,"Madi Banja, Ikhana",False,38
17751,2zy1qIsXrFiESE2vSuT11l,A Brief Inquiry Into Online Relationships,The 1975,False,0
17752,3HPpOFmDibEO06Z2q4ZN5u,A Brief Inquiry Into Online Relationships,The 1975,False,0
17753,0AG2l0IboWNSwjUkMr2Aq7,A Brief Inquiry Into Online Relationships,The 1975,False,0
17754,1TQCb2DuM8L5rDjN2hPZKb,A Brief Inquiry Into Online Relationships,The 1975,False,0
17755,2a4aUMVIy5VJG6dEGTKIVe,A Brief Inquiry Into Online Relationships,The 1975,False,0
17756,7I0Y91nM2sBYKQikAiPl91,A Brief Inquiry Into Online Relationships,The 1975,False,0
17757,4noVstgrRrAV5bJMky1HAb,A Brief Inquiry Into Online Relationships,The 1975,False,0
17758,29CDOTJBaz9KvK1to3wWkp,A Brief Inquiry Into Online Relationships,The 1975,True,0
17759,33IiwIhgqlUlJNSsbNm7ZB,A Brief Inquiry Into Online Relationships,The 1975,False,0
17760,3Y9zmioo5pZABLx1onkohD,A Brief Inquiry Into Online Relationships,The 1975,True,0
17761,6lRwUPRXXUKuvkqmaST3JV,A Brief Inquiry Into Online Relationships,The 1975,False,0
17762,2bW80pcFgya5Mphnzz2yVL,A Brief Inquiry Into Online Relationships,The 1975,False,0
17763,1Z2vRH7AUDxbfo82h9qnTq,A Brief Inquiry Into Online Relationships,The 1975,True,0
17764,6SymPwN5ZOzQF1irIPBZ3z,A Brief Inquiry Into Online Relationships,The 1975,False,0
17765,2tjc0ga7ZAeFP1zsOYc4ZD,A Brief Inquiry Into Online Relationships,The 1975,False,0
17766,2CDkR4x5e62iw3yrBaO91W,Rick E Morty,"Tredici Pietro, Mr. Monkey",True,43
17767,1dV1vTYR9v0RESn0wh8FI2,Atlantico,Marco Mengoni,False,46
17768,0ZdnRHu2hFjLIapquz81e8,Atlantico,Marco Mengoni,False,42
17769,4E7SVD6ZigGkPECo8pgfEF,Atlantico,Marco Mengoni,False,40
17770,5IwAcuBadEjRw0VmIZasVz,Sjutton,Mares,False,23
17771,5IJi1ok85RmOqiOsobZJTL,Jag Ser Ljuset,Silvana Imam,False,20
17772,5vcKPrm0bJnckH0TlWESir,Mosaik,Lamix,False,30
17773,7oVKKYFeHdQ2e0gStX2X2T,Rainberry,ZAYN,False,0
17774,4Fxj5bX8ZlTGw42BIkFwng,Ruin My Life (Piano Version),Zara Larsson,True,50
17775,62qvZFboS0VBwcWWANkns5,Va Händz Ikväll,Nineb Youk,True,20
17776,600LJrBPTbJUvuVc4WCDfB,Melee,Tory Lanez,True,40
17777,4VC5nFbYO4avKksJ9jN4pY,The Truth About Love,"P!nk, Nate Ruess",False,0
17778,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,True,77
17779,4hJSzUREpdDo8uhgEflbHr,Nessun Pericolo...Per Te (Remastered 2017),Vasco Rossi,False,61
17780,3feETb6mE9IuVf5BQAYznv,Rien 100 Rien,Jul,True,47
17781,3g6ANgB2FRlud43iAmTlv4,VILDEDAGE,Artigeardit,False,52
17782,1aSarrHE1TK9vSmyozuo4K,Calma (Alan Walker Remix),"Pedro Capó, Alan Walker, Farruko",False,55
17783,6EOKwHETwSkZ9gW2b6ASE0,We Love You Tecca,Lil Tecca,True,0
17784,33Om1hVbO2fvyERdp7CBO8,WELCOME TO THE JUNGLE (Deluxe),Rilès,True,60
17785,4VginDwYTP2eaHJzO0QMjG,Circles,Post Malone,False,1
17786,4ybiZ0wk9FDQuISGEGvnXF,Waarom Zoeken Naar Liefde,"Josylvio, Mula B, Yung Felix",True,0
17787,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,False,82
